GEO.id,GEO.id2,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,FINITEM.id,FINITEM.display-label,YEAR.id,AMOUNT,AMOUNT_CV
0400000US41,41,Oregon,1,State and Local ,2126,Direct expenditure exhibit: Salaries and wages,2015,11074762,0.38
0400000US41,41,Oregon,1,State and Local ,22,Direct expenditure by function:,2015,45583464,0.25
0400000US41,41,Oregon,1,State and Local ,221,"Direct general expenditure, total",2015,37637413,0.29
0400000US41,41,Oregon,1,State and Local ,2211,"Direct general expenditure, capital outlay",2015,3309411,1
0400000US41,41,Oregon,1,State and Local ,2212,Direct general expenditure excluding capital outlay,2015,34328002,0.3
0400000US41,41,Oregon,1,State and Local ,2213,Direct general expenditure from education services:,2015,X,X
0400000US41,41,Oregon,1,State and Local ,22131,"Direct general expenditure from education, total",2015,11465229,0
0400000US41,41,Oregon,1,State and Local ,221311,"Direct general expenditure from education, capital outlay",2015,1258970,0
0400000US41,41,Oregon,1,State and Local ,22132,"Direct general expenditure from education, higher education, total",2015,4293411,0
0400000US41,41,Oregon,1,State and Local ,221321,"Direct general expenditure from education, higher education, capital outlay",2015,780383,0
0400000US41,41,Oregon,1,State and Local ,22133,"Direct general expenditure from education, elementary & secondary, total",2015,6650721,0
0400000US41,41,Oregon,1,State and Local ,221331,"Direct general expenditure from education, elementary & secondary, capital outlay",2015,477516,0
0400000US41,41,Oregon,1,State and Local ,22134,"Direct general expenditure from education, other education",2015,521097,0
0400000US41,41,Oregon,1,State and Local ,22135,"Direct general expenditure from education, libraries",2015,216360,2.06
0400000US41,41,Oregon,1,State and Local ,2214,Direct general expenditure from social services and income maintenance:,2015,X,X
0400000US41,41,Oregon,1,State and Local ,22141,"Direct general expenditure from social services and income maintenance, public welfare, total",2015,9561574,0.01
0400000US41,41,Oregon,1,State and Local ,221411,"Direct general expenditure from social services and income maintenance, public welfare, cash assistance payments",2015,302318,0
0400000US41,41,Oregon,1,State and Local ,221412,"Direct general expenditure from social services and income maintenance, public welfare, vendor payments",2015,7850478,0
0400000US41,41,Oregon,1,State and Local ,221419,"Direct general expenditure from social services and income maintenance, public welfare, other public welfare",2015,1408778,0.03
0400000US41,41,Oregon,1,State and Local ,22142,"Direct general expenditure from social services and income maintenance, hospitals, total",2015,2436511,1.58
0400000US41,41,Oregon,1,State and Local ,221421,"Direct general expenditure from social services and income maintenance, hospitals, capital outlay",2015,112740,1.37
0400000US41,41,Oregon,1,State and Local ,22143,"Direct general expenditure from social services and income maintenance, health",2015,1188417,0
0400000US41,41,Oregon,1,State and Local ,22144,"Direct general expenditure from social services and income maintenance, employment security administration",2015,56920,0
0400000US41,41,Oregon,1,State and Local ,22145,"Direct general expenditure from social services and income maintenance, veterans' services",2015,8647,0
0400000US41,41,Oregon,1,State and Local ,2215,"Direct general expenditure from transportation, total",2015,X,X
0400000US41,41,Oregon,1,State and Local ,22151,"Direct general expenditure from transportation, highways, total",2015,1799467,0.9
0400000US41,41,Oregon,1,State and Local ,221511,"Direct general expenditure from transportation, highways, capital outlay",2015,801071,1.86
0400000US41,41,Oregon,1,State and Local ,22152,"Direct general expenditure from transportation, air transportation (airports)",2015,247972,1.19
0400000US41,41,Oregon,1,State and Local ,22153,"Direct general expenditure from transportation, parking facilities",2015,15936,3.39
0400000US41,41,Oregon,1,State and Local ,22154,"Direct general expenditure from transportation, sea and inland port facilities",2015,102865,1
0400000US41,41,Oregon,1,State and Local ,2216,"Direct general expenditure from public safety, total",2015,X,X
0400000US41,41,Oregon,1,State and Local ,22161,"Direct general expenditure from public safety, police protection",2015,1226286,1.43
0400000US41,41,Oregon,1,State and Local ,22162,"Direct general expenditure from public safety, fire protection",2015,685228,4.34
0400000US41,41,Oregon,1,State and Local ,22163,"Direct general expenditure from public safety, correction, total",2015,1129501,0
0400000US41,41,Oregon,1,State and Local ,221631,"Direct general expenditure from public safety, correction, capital outlay",2015,11257,0
0400000US41,41,Oregon,1,State and Local ,22164,"Direct general expenditure from public safety, protective inspection and regulation",2015,251967,0.76
0400000US41,41,Oregon,1,State and Local ,2217,"Direct general expenditure from enviroment and housing, total",2015,X,X
0400000US41,41,Oregon,1,State and Local ,22171,"Direct general expenditure from enviroment and housing, natural resources, total",2015,616945,1.23
0400000US41,41,Oregon,1,State and Local ,221711,"Direct general expenditure from enviroment and housing, natural resources, capital outlay",2015,36969,3.97
0400000US41,41,Oregon,1,State and Local ,22172,"Direct general expenditure from enviroment and housing, parks and recreation, total",2015,625113,2.5
0400000US41,41,Oregon,1,State and Local ,221721,"Direct general expenditure from enviroment and housing, parks and recreation, capital outlay",2015,121193,4.96
0400000US41,41,Oregon,1,State and Local ,22173,"Direct general expenditure from enviroment and housing, housing and community development",2015,638739,8.48
0400000US41,41,Oregon,1,State and Local ,22174,"Direct general expenditure from enviroment and housing, sewerage, total",2015,795097,3.66
0400000US41,41,Oregon,1,State and Local ,221741,"Direct general expenditure from enviroment and housing, sewerage, capital outlay",2015,308048,8.44
0400000US41,41,Oregon,1,State and Local ,22175,"Direct general expenditure from enviroment and housing, solid waste management, total",2015,132890,0.98
0400000US41,41,Oregon,1,State and Local ,221751,"Direct general expenditure from enviroment and housing, solid waste management, capital outlay",2015,6476,0.51
0400000US41,41,Oregon,1,State and Local ,2218,"Direct general expenditure from government administration, total",2015,X,X
0400000US41,41,Oregon,1,State and Local ,22181,"Direct general expenditure from government administration, financial administration",2015,960986,0.56
0400000US41,41,Oregon,1,State and Local ,22182,"Direct general expenditure from government administration, judicial and legal",2015,655281,0.29
0400000US41,41,Oregon,1,State and Local ,22183,"Direct general expenditure from government administration, general public buildings",2015,179873,1.73
0400000US41,41,Oregon,1,State and Local ,22189,"Direct general expenditure from government administration, other governmental administration",2015,428546,2.51
0400000US41,41,Oregon,1,State and Local ,2219,Interest on general debt,2015,1242561,5.06
0400000US41,41,Oregon,1,State and Local ,0221A,Direct general expenditure from interest on general debt,2015,X,X
0400000US41,41,Oregon,1,State and Local ,0221A1,Miscellaneous commercial activities,2015,27075,38.11
0400000US41,41,Oregon,1,State and Local ,0221A9,Other and unallocable,2015,941427,1.67
0400000US41,41,Oregon,1,State and Local ,222,"Utility expenditure, total",2015,2414894,1.64
0400000US41,41,Oregon,1,State and Local ,2221,"Utility expenditure, capital outlay",2015,755994,3.22
0400000US41,41,Oregon,1,State and Local ,2222,"Utility expenditure, water supply",2015,901567,3.34
0400000US41,41,Oregon,1,State and Local ,2223,"Utility expenditure, electric supply",2015,659491,2.96
0400000US41,41,Oregon,1,State and Local ,2224,"Utility expenditure, gas supply",2015,2079,0
0400000US41,41,Oregon,1,State and Local ,2225,"Utility expenditure, transit",2015,851757,1.98
0400000US41,41,Oregon,1,State and Local ,223,Liquor store expenditure,2015,266997,0
0400000US41,41,Oregon,1,State and Local ,224,"Insurance trust expenditure, total",2015,5264160,0
0400000US41,41,Oregon,1,State and Local ,2241,"Insurance trust expenditure, unemployment compensation",2015,537965,0
0400000US41,41,Oregon,1,State and Local ,2242,"Insurance trust expenditure, employee retirement",2015,4428383,0
0400000US41,41,Oregon,1,State and Local ,2243,"Insurance trust expenditure, workers' compensation",2015,297812,0
0400000US41,41,Oregon,1,State and Local ,2249,"Insurance trust expenditure, other insurance trust",2015,N,N
0400000US41,41,Oregon,1,State and Local ,3,"Debt outstanding, total",2015,34889977,0.89
0400000US41,41,Oregon,1,State and Local ,31,"Debt outstanding, short-term",2015,65968,0.05
0400000US41,41,Oregon,1,State and Local ,32,"Debt outstanding, long-term, total",2015,34824009,0.9
0400000US41,41,Oregon,1,State and Local ,321,"Debt outstanding, long-term, public debt for private purposes",2015,5979195,2.35
0400000US41,41,Oregon,1,State and Local ,33,Long-term debt issued,2015,4793014,0.58
0400000US41,41,Oregon,1,State and Local ,34,Long-term debt retired,2015,5116197,0.55
0400000US41,41,Oregon,1,State and Local ,4,Cash and security holdings,2015,106762029,0.38
0400000US41,41,Oregon,1,State and Local ,41,"Cash and security holdings, insurance trust funds, total",2015,77547341,0
0400000US41,41,Oregon,1,State and Local ,411,"Cash and security holdings, insurance trust funds, unemployment compensation",2015,2579436,0
0400000US41,41,Oregon,1,State and Local ,412,"Cash and security holdings, insurance trust funds, employee retirement",2015,70512491,0
0400000US41,41,Oregon,1,State and Local ,413,"Cash and security holdings, insurance trust funds, workers'compensation",2015,4455414,0
0400000US41,41,Oregon,1,State and Local ,419,"Cash and security holdings, insurance trust funds, miscellaneous",2015,N,N
0400000US41,41,Oregon,1,State and Local ,42,"Cash and security holdings excluding insurance trust funds, total",2015,29214688,1.37
0400000US41,41,Oregon,1,State and Local ,421,"Cash and security holdings excluding insurance trust funds, offsets to debt",2015,8467617,1.75
0400000US41,41,Oregon,1,State and Local ,422,"Cash and security holdings excluding insurance trust funds, bond funds",2015,2234176,1.28
0400000US41,41,Oregon,1,State and Local ,429,"Cash and security holdings excluding insurance trust funds, other",2015,18512895,2
0400000US41,41,Oregon,2,State,1,Total Revenue,2015,35058351,0
0400000US41,41,Oregon,2,State,11,"General revenue, total",2015,28161999,0
0400000US41,41,Oregon,2,State,111,"General revenue, intergovernmental, total",2015,11033172,0
0400000US41,41,Oregon,2,State,1112,"General revenue, intergovernmental from federal government",2015,11014369,0
0400000US41,41,Oregon,2,State,1113,"General revenue, intergovernmental from state governments",2015,X,X
0400000US41,41,Oregon,2,State,1114,"General revenue, intergovernmental from local governments",2015,18803,0
0400000US41,41,Oregon,2,State,112,General revenue from own sources,2015,17128827,0
0400000US41,41,Oregon,2,State,1121,"General revenue from taxes, total",2015,10575165,0
0400000US41,41,Oregon,2,State,11211,General revenue from property taxes,2015,20336,0
0400000US41,41,Oregon,2,State,11212,"General revenue from sales taxes and gross receipts, total",2015,1498647,0
0400000US41,41,Oregon,2,State,112121,"General revenue from sales taxes and gross receipts, general sales",2015,N,N
0400000US41,41,Oregon,2,State,112122,"General revenue from sales taxes and gross receipts, selective sales",2015,1498647,0
0400000US41,41,Oregon,2,State,1121221,"General revenue from sales taxes and gross receipts, selective sales, motor fuel",2015,524665,0
0400000US41,41,Oregon,2,State,1121222,"General revenue from sales taxes and gross receipts, selective sales, alcoholic beverage",2015,17811,0
0400000US41,41,Oregon,2,State,1121223,"General revenue from sales taxes and gross receipts, selective sales, tobacco products",2015,266247,0
0400000US41,41,Oregon,2,State,1121224,"General revenue from sales taxes and gross receipts, selective sales, public utilities",2015,83299,0
0400000US41,41,Oregon,2,State,1121229,"General revenue from sales taxes and gross receipts, selective sales, other selective sales",2015,606625,0
0400000US41,41,Oregon,2,State,1121231,General revenue from individual income taxes,2015,7309115,0
0400000US41,41,Oregon,2,State,112124,General revenue from corporate income taxes,2015,621727,0
0400000US41,41,Oregon,2,State,1121241,General revenue from motor vehicle licenses,2015,540392,0
0400000US41,41,Oregon,2,State,112129,"Taxes, NEC",2015,584948,0
0400000US41,41,Oregon,2,State,1122,General revenue from charges and miscellaneous general revenue,2015,6553662,0
0400000US41,41,Oregon,2,State,11221,"General revenue from current charges, total",2015,4433796,0
0400000US41,41,Oregon,2,State,112211,"General revenue from current charges, education",2015,1576271,0
0400000US41,41,Oregon,2,State,1122111,"General revenue from current charges, education, institutions of higher education",2015,1571999,0
0400000US41,41,Oregon,2,State,1122112,"General revenue from current charges, education, school lunch sales (gross)",2015,N,N
0400000US41,41,Oregon,2,State,112212,"General revenue from current charges, hospitals",2015,1997972,0
0400000US41,41,Oregon,2,State,112213,"General revenue from current charges, highways",2015,20292,0
0400000US41,41,Oregon,2,State,112214,"General revenue from current charges, air transportation (airports)",2015,N,N
0400000US41,41,Oregon,2,State,112215,"General revenue from current charges, parking facilities",2015,N,N
